datetime_x,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards,datetime_y,min_temp,max_temp,min_dew,max_dew,max_wind_speed,GTI
2014-05-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.984100000000012,17.412260000000003,1.491864810507822,314.7969538135251,96.46223813990366,1011.6219,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15905000000004,17.01803000000001,1.7578035165347263,301.2474547817483,93.05945284869878,1011.2356,0.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,0.0
2014-05-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.572840000000042,16.153470000000027,1.1834985818390842,275.005225576431,91.3940140251855,1010.5669,0.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,0.0
2014-05-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.509550000000047,15.406460000000038,1.0795071080852563,272.8349039777491,93.1986401780112,1010.2244,0.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,0.0
2014-05-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71950000000004,16.000200000000007,1.475953702722962,277.9348357427268,95.5247080745954,1010.56125,0.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,0.0
2014-05-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14068000000003,16.219400000000007,1.8025376800147663,287.3796595743579,94.31835212875946,1010.5556,0.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,0.0
2014-05-19 05:00:00,13.7329,4.0866,0.8073,3.2792,16.5153,0.5447,0.5447,0.0,17.191430000000025,16.2312,2.4992752461705874,300.31505615998583,94.08679600162094,1011.0531,0.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,0.5173340140405189
2014-05-19 06:00:00,224.7149,118.376,66.6808,51.6951,353.6175,82.0589,36.1382,203.6928,17.605070000000012,16.51977000000005,2.2790901960988643,305.01040355784687,93.36049738164132,1011.1969,11456.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,35.091625622695545
2014-05-19 07:00:00,498.4925,334.5269,243.5083,91.0186,641.3208,85.9966,76.7277,32.3585,17.388400000000047,16.352720000000033,1.4925471814986724,288.44606310402884,93.64495408663528,1011.5981,249216.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,77.01880808941327
2014-05-19 08:00:00,754.6545,558.0781,447.3387,110.7393,785.9677,75.7185,75.6214,0.1512,18.130460000000028,15.312460000000044,1.5536705552130317,227.6939480301688,83.62161039577714,1011.6725,773568.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,71.87833878263874
2014-05-19 09:00:00,975.7534,756.3011,635.0728,121.2282,865.0875,351.1151,318.6823,42.398,18.46690000000001,14.056300000000022,2.674943480627421,226.05275184392053,75.50421805325921,1011.8494,1491200.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,327.59513061825646
2014-05-19 10:00:00,1146.7317,911.1483,784.0159,127.1324,909.4009,521.5775,335.5755,207.9291,20.08077000000003,13.846900000000003,4.19024688661472,252.9438736852512,67.36964642613792,1012.17,2097856.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,477.9847646679606
2014-05-19 11:00:00,1255.9496,1010.8936,881.9838,128.9098,934.3262,396.6527,343.1321,58.1513,20.27218000000005,13.920500000000004,5.156181230312575,267.2032415424579,66.89649416090566,1012.7,2637312.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,377.7728436738396
2014-05-19 12:00:00,1295.9781,1048.1405,919.3699,128.7707,943.9213,552.6727,458.773,96.3801,20.22952000000004,14.172540000000026,5.623259340793301,273.5468906990445,68.17781018652651,1012.5294,3093440.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,528.249567866991
2014-05-19 13:00:00,1264.1058,1020.1182,893.1305,126.9878,940.0397,692.8392,489.294,214.3227,20.07302000000004,13.863980000000026,5.762778785785065,276.6454742733504,67.47671844512017,1012.4444,3496576.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,671.1453206944423
2014-05-19 14:00:00,1162.5226,928.8499,806.5804,122.2695,922.9128,809.2924,284.4645,608.9979,20.573140000000024,13.717200000000048,5.677237943948194,278.39904142803664,64.80521235979124,1012.16,3329088.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,819.318722761789
2014-05-19 15:00:00,998.1697,780.9211,665.6229,115.2982,886.4391,780.9211,115.2982,886.4391,20.84512000000001,13.532600000000002,5.337647290672108,277.01025186306896,62.96920169215375,1011.89125,3200832.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,801.2594678740347
2014-05-19 16:00:00,782.2657,588.0026,483.3257,104.6769,819.8477,588.0026,104.6769,819.8477,20.582060000000013,13.22335000000004,5.064168754452812,277.2004758235307,62.71973177424171,1011.7,2563136.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,596.9471818360499
2014-05-19 17:00:00,529.5402,367.4299,281.1397,86.2901,699.5503,367.4299,86.2901,699.5503,19.85757000000001,13.363760000000012,4.756627491831801,280.32240391038795,66.19313078760644,1011.6475,1870592.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,357.058220570099
2014-05-19 18:00:00,257.2285,146.7134,93.1789,53.5345,449.1509,146.7134,53.5345,449.1509,19.59576000000004,13.373800000000015,4.262759318505385,285.4468334294686,67.32033897541868,1011.5125,1060416.0,2014-05-19,16.509550000000047,20.84512000000001,12.181970000000035,17.01803000000001,5.762778785785065,120.18889697991916
