datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards
2006-03-17 10:00:00,972.8712,798.5865,700.2595,98.3269,990.1772,798.5865,98.3269,990.1772,16.459220000000016,-5.7321999999999775,1.6434032224290325,183.431219382974,21.32597026177845,1011.4106,2106752.0
2006-03-17 11:00:00,1105.25,918.3177,810.0016,108.3161,1008.5085,918.3177,108.3161,1008.5085,17.193100000000015,-5.119879999999967,2.4614351754902057,191.7209841413619,21.325673255342657,1010.87875,2741696.0
2006-03-17 12:00:00,1161.1772,968.3321,856.9056,111.4265,1015.5586,968.3321,111.4265,1015.5586,17.885770000000036,-4.251379999999983,2.924888699416682,196.91674658227024,21.79790434431669,1010.2006,3162368.0
2006-03-17 13:00:00,1136.8547,944.757,837.1625,107.5945,1013.3229,944.757,107.5945,1013.3229,18.28738000000004,-3.1301599999999894,3.2593647658156244,209.1230198627405,23.116860647106247,1009.455,3349376.0
2006-03-17 14:00:00,1033.958,848.8333,747.8765,100.9569,995.0451,848.8333,100.9569,995.0451,19.30346000000003,-2.579019999999957,3.4063829403438555,216.0312224271877,22.603312922594373,1009.09375,3259520.0
2006-03-17 15:00:00,859.5209,688.3765,597.2397,91.1367,955.0713,688.3765,91.1367,955.0713,19.048820000000035,-3.4581999999999766,3.1185546493110494,219.32106555947036,21.509151136671427,1008.4219,2910592.0
2006-03-17 16:00:00,625.4564,477.2059,400.1154,77.0905,876.501,470.619,87.8142,834.9421,18.429900000000032,-5.162999999999954,2.697600854399201,224.578330497114,19.664387038483756,1008.0756,2312768.0
2006-03-17 17:00:00,347.7415,236.7911,181.5934,55.1977,699.2036,210.5187,75.1789,544.8572,17.320100000000025,-3.94399999999996,2.193235901183573,227.05919103093427,23.11700245955742,1008.2881,1506176.0
2006-03-17 18:00:00,64.5337,32.0684,17.9564,14.112,184.261,32.0684,14.112,184.261,16.457570000000032,-4.674599999999998,1.6363134336393623,214.28830035702345,23.109517207142936,1008.6075,724224.0
2006-03-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.310020000000009,-2.835299999999961,1.0637562420460471,195.66779299742856,28.54218588368444,1009.1331,97856.0
2006-03-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01260000000002,0.9202999999999976,1.5370933428854603,191.23352291174209,43.602868149754734,1009.84125,0.0
2006-03-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.160200000000032,0.75454000000002,0.915411380370021,163.0490095227848,45.5617554702242,1010.46,0.0
2006-03-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.309960000000046,-0.1696000000000026,0.9117240577210328,127.30812545451217,45.071609932090176,1011.0025,0.0
2006-03-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77090000000004,-0.2072999999999751,1.0542183632376538,89.29341775791252,46.586034131185485,1011.0981,0.0
2006-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22735,-1.0533199999999852,1.280989542949115,83.66930470484664,39.77302534281024,1010.6356,0.0
2006-03-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.650450000000037,0.1358000000000174,1.319766241496464,75.79875312012489,42.186457868688834,1010.1456,0.0
2006-03-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.147550000000024,1.447230000000047,1.5175785062603713,64.63072527463652,47.93058678056767,1009.4806,0.0
2006-03-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.298500000000049,1.9235000000000468,1.5247561332831945,54.921172694544175,52.45377124669695,1008.98375,0.0
2006-03-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.887,3.21786000000003,1.5475497500923097,53.50917662016958,67.57924984180885,1008.6275,0.0
2006-03-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159000000000049,4.2351300000000265,1.6467571750260117,55.35662334214194,76.26962559451012,1008.4344,0.0
2006-03-18 06:00:00,11.1771,3.7298,0.818,2.9118,17.7981,0.586,0.586,0.0,8.98135000000002,4.921440000000018,1.4266489590029146,66.70951817397628,75.68568126172532,1008.4669,0.0
2006-03-18 07:00:00,235.4389,140.7222,90.7996,49.9226,476.2035,103.4735,56.67,245.6068,9.85160000000002,5.894560000000013,1.0530534476140705,64.57523999037892,76.37556661244508,1008.8131,5568.0
2006-03-18 08:00:00,525.3823,384.4686,308.7924,75.6762,800.0191,186.4294,166.8822,51.673,9.630800000000022,6.77030000000002,0.6142520728822187,126.4611222348444,82.34069995144976,1009.3231,217472.0
2006-03-18 09:00:00,778.7023,611.8436,525.9133,85.9302,927.1324,406.3217,281.9238,215.5502,8.994600000000048,6.5400000000000205,1.2154108534460364,201.38332009277627,84.59327424369239,1010.45375,387392.0
2006-03-18 10:00:00,978.1398,793.5165,699.3545,94.162,982.8694,265.4673,250.8344,21.8475,10.390770000000032,6.249900000000025,1.9576167917383729,219.54848436080627,75.50176650261874,1010.82875,865344.0
2006-03-18 11:00:00,1110.1095,916.0172,817.3146,98.7027,1012.5244,477.1343,409.3825,82.3688,10.824100000000044,6.765650000000051,2.7553663603478014,231.17899456200243,76.00508947411356,1011.09625,1287168.0
2006-03-18 12:00:00,1165.6274,968.4435,867.6346,100.8089,1023.7897,635.0045,426.7475,246.2882,11.93374,6.545680000000004,2.9026344650640703,227.19101513999848,69.56044682030046,1010.8144,1770176.0
2006-03-18 13:00:00,1140.9236,946.5054,845.7454,100.76,1019.4941,555.2842,356.0409,244.9547,12.736400000000003,6.043000000000006,3.103863904775749,225.39973858976467,63.73773758331146,1010.60375,1972800.0
2006-03-18 14:00:00,1037.6997,852.6293,754.5498,98.0795,999.7413,560.9252,388.153,227.5174,13.728940000000025,6.110160000000008,3.16476148258368,222.96434551479143,60.01887764570809,1010.3325,1729024.0
2006-03-18 15:00:00,863.0126,693.9479,602.1494,91.7985,958.4803,409.3089,317.1469,142.7154,13.26144000000005,6.109900000000039,3.260705442134597,221.88900091858304,61.8727444712116,1009.8644,1457856.0
2006-03-18 16:00:00,628.7922,483.4877,403.0678,80.4199,877.7112,139.1047,136.646,5.1414,13.402860000000032,6.614770000000021,3.1098954255319717,220.89896014728967,63.47629755703977,1010.4375,1356544.0
2006-03-18 17:00:00,351.0267,241.9791,182.2514,59.7277,694.1073,102.4181,96.8597,17.3487,12.115560000000016,6.955039999999997,2.829630181464288,222.3592536246478,70.69338781839262,1010.605,894720.0
2006-03-18 18:00:00,66.7222,33.7017,17.9094,15.7923,179.5519,21.087,21.0161,0.756,11.685020000000009,6.928899999999999,2.396769982093672,217.2191287472548,72.59879096613788,1010.6456,540800.0
2006-03-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.800800000000038,7.470030000000008,1.8702086689224011,215.23662196170807,79.8871526423993,1011.0356,63232.0
